player_id,player,match_id,date,kills,hs,assists,flash_assists,kdratio,deaths,kddiff,adr,fkdiff,rating,teamname,winner,winner_id,total_rounds,mapstatid,win_rounds,map
14929,14929,JDC,2342268,2020-06-17,24,17,6,2,6,24,0,72,-2,0.99,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
1064,1064,crisby,2342268,2020-06-17,20,13,8,3,8,28,-8,76,0,0.86,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
17566,17566,Andyy,2342268,2020-06-17,18,3,5,3,5,25,-7,53,3,0.85,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
11250,11250,Flarich,2342268,2020-06-17,27,17,5,2,5,19,8,81,1,1.2,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
19232,19232,JIaYm,2342268,2020-06-17,28,9,8,3,8,25,3,88,-1,1.16,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
9410,9410,kalinka,2342268,2020-06-17,26,19,13,8,13,24,2,75,-3,1.13,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
16870,16870,ProbLeM,2342268,2020-06-17,27,16,5,0,5,22,5,75,-2,1.1,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
8786,8786,jR,2342268,2020-06-17,18,3,7,2,7,21,-3,63,0,0.95,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
14929,14929,JDC,2342268,2020-06-17,18,11,3,2,3,18,0,72,-2,0.9,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
7523,7523,maRky,2342268,2020-06-17,11,5,3,0,3,18,-7,71,-2,0.81,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
17566,17566,Andyy,2342268,2020-06-17,12,3,2,0,2,17,-5,66,3,0.79,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
12010,12010,P4TriCK,2342268,2020-06-17,8,3,2,1,2,16,-8,48,-1,0.5,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
1064,1064,crisby,2342268,2020-06-17,7,4,5,3,5,19,-12,43,-3,0.36,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
16870,16870,ProbLeM,2342268,2020-06-17,20,11,3,0,3,14,6,98,1,1.56,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
19232,19232,JIaYm,2342268,2020-06-17,20,7,4,0,4,15,5,97,4,1.52,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
11250,11250,Flarich,2342268,2020-06-17,18,11,5,2,5,9,9,86,0,1.5,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
8786,8786,jR,2342268,2020-06-17,15,5,5,3,5,10,5,81,0,1.34,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
9410,9410,kalinka,2342268,2020-06-17,15,8,5,4,5,8,7,69,0,1.29,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
14929,14929,JDC,2342268,2020-06-17,18,11,3,2,3,18,0,72,-2,0.9,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
7523,7523,maRky,2342268,2020-06-17,11,5,3,0,3,18,-7,71,-2,0.81,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
17566,17566,Andyy,2342268,2020-06-17,12,3,2,0,2,17,-5,66,3,0.79,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
12010,12010,P4TriCK,2342268,2020-06-17,8,3,2,1,2,16,-8,48,-1,0.5,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
1064,1064,crisby,2342268,2020-06-17,7,4,5,3,5,19,-12,43,-3,0.36,Unicorns of Love,HellRaisers,5310,21.0,104412,16,Train
16870,16870,ProbLeM,2342268,2020-06-17,20,11,3,0,3,14,6,98,1,1.56,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
19232,19232,JIaYm,2342268,2020-06-17,20,7,4,0,4,15,5,97,4,1.52,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
11250,11250,Flarich,2342268,2020-06-17,18,11,5,2,5,9,9,86,0,1.5,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
8786,8786,jR,2342268,2020-06-17,15,5,5,3,5,10,5,81,0,1.34,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
9410,9410,kalinka,2342268,2020-06-17,15,8,5,4,5,8,7,69,0,1.29,HellRaisers,HellRaisers,5310,21.0,104412,16,Train
12010,12010,P4TriCK,2342268,2020-06-17,26,17,6,1,6,25,1,80,3,1.06,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
7523,7523,maRky,2342268,2020-06-17,23,16,6,2,6,24,-1,75,1,1.03,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
14929,14929,JDC,2342268,2020-06-17,24,17,6,2,6,24,0,72,-2,0.99,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
1064,1064,crisby,2342268,2020-06-17,20,13,8,3,8,28,-8,76,0,0.86,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
17566,17566,Andyy,2342268,2020-06-17,18,3,5,3,5,25,-7,53,3,0.85,Unicorns of Love,HellRaisers,5310,35.0,104422,19,Dust2
11250,11250,Flarich,2342268,2020-06-17,27,17,5,2,5,19,8,81,1,1.2,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
19232,19232,JIaYm,2342268,2020-06-17,28,9,8,3,8,25,3,88,-1,1.16,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
9410,9410,kalinka,2342268,2020-06-17,26,19,13,8,13,24,2,75,-3,1.13,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
16870,16870,ProbLeM,2342268,2020-06-17,27,16,5,0,5,22,5,75,-2,1.1,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
8786,8786,jR,2342268,2020-06-17,18,3,7,2,7,21,-3,63,0,0.95,HellRaisers,HellRaisers,5310,35.0,104422,19,Dust2
19512,19512,Nivera,2342039,2020-06-17,21,14,5,0,5,9,12,102,2,1.83,Heretics,Heretics,8346,19.0,104420,16,Vertigo
13497,13497,Lucky,2342039,2020-06-17,20,13,10,5,10,9,11,116,3,1.83,Heretics,Heretics,8346,19.0,104420,16,Vertigo
13138,13138,Maka,2342039,2020-06-17,19,11,6,2,6,7,12,94,0,1.63,Heretics,Heretics,8346,19.0,104420,16,Vertigo
9545,9545,xms,2342039,2020-06-17,17,6,3,3,3,11,6,78,2,1.33,Heretics,Heretics,8346,19.0,104420,16,Vertigo
4959,4959,kioShiMa,2342039,2020-06-17,8,6,7,0,7,10,-2,68,2,1.17,Heretics,Heretics,8346,19.0,104420,16,Vertigo
10554,10554,nmt,2342039,2020-06-17,12,7,3,0,3,15,-3,76,0,0.97,S2V,Heretics,8346,19.0,104420,16,Vertigo
13094,13094,Vasili,2342039,2020-06-17,11,6,1,1,1,17,-6,55,-1,0.58,S2V,Heretics,8346,19.0,104420,16,Vertigo
19509,19509,dav1g,2342039,2020-06-17,10,5,3,0,3,18,-8,62,-2,0.55,S2V,Heretics,8346,19.0,104420,16,Vertigo
10004,10004,enanoks,2342039,2020-06-17,8,1,4,2,4,18,-10,51,-2,0.43,S2V,Heretics,8346,19.0,104420,16,Vertigo
9716,9716,kanarito,2342039,2020-06-17,4,3,4,0,4,17,-13,54,-4,0.34,S2V,Heretics,8346,19.0,104420,16,Vertigo
19512,19512,Nivera,2342039,2020-06-17,25,14,3,0,3,10,15,101,1,1.76,Heretics,Heretics,8346,23.0,104413,16,Inferno
9545,9545,xms,2342039,2020-06-17,21,12,2,0,2,11,10,80,-1,1.34,Heretics,Heretics,8346,23.0,104413,16,Inferno
13497,13497,Lucky,2342039,2020-06-17,15,5,9,1,9,11,4,86,-2,1.33,Heretics,Heretics,8346,23.0,104413,16,Inferno
4959,4959,kioShiMa,2342039,2020-06-17,16,10,7,0,7,11,5,81,-2,1.27,Heretics,Heretics,8346,23.0,104413,16,Inferno
13138,13138,Maka,2342039,2020-06-17,14,6,6,3,6,12,2,54,-1,0.98,Heretics,Heretics,8346,23.0,104413,16,Inferno
10004,10004,enanoks,2342039,2020-06-17,19,13,5,2,5,19,0,98,4,1.2,S2V,Heretics,8346,23.0,104413,16,Inferno
10554,10554,nmt,2342039,2020-06-17,15,5,2,2,2,18,-3,55,0,0.88,S2V,Heretics,8346,23.0,104413,16,Inferno
13094,13094,Vasili,2342039,2020-06-17,11,3,2,0,2,20,-9,53,1,0.69,S2V,Heretics,8346,23.0,104413,16,Inferno
19509,19509,dav1g,2342039,2020-06-17,4,3,11,5,11,18,-14,44,-1,0.6,S2V,Heretics,8346,23.0,104413,16,Inferno
9716,9716,kanarito,2342039,2020-06-17,6,4,2,2,2,18,-12,44,1,0.5,S2V,Heretics,8346,23.0,104413,16,Inferno
19512,19512,Nivera,2342039,2020-06-17,25,14,3,0,3,10,15,101,1,1.76,Heretics,Heretics,8346,23.0,104413,16,Inferno
9545,9545,xms,2342039,2020-06-17,21,12,2,0,2,11,10,80,-1,1.34,Heretics,Heretics,8346,23.0,104413,16,Inferno
13497,13497,Lucky,2342039,2020-06-17,15,5,9,1,9,11,4,86,-2,1.33,Heretics,Heretics,8346,23.0,104413,16,Inferno
4959,4959,kioShiMa,2342039,2020-06-17,16,10,7,0,7,11,5,81,-2,1.27,Heretics,Heretics,8346,23.0,104413,16,Inferno
13138,13138,Maka,2342039,2020-06-17,14,6,6,3,6,12,2,54,-1,0.98,Heretics,Heretics,8346,23.0,104413,16,Inferno
10004,10004,enanoks,2342039,2020-06-17,19,13,5,2,5,19,0,98,4,1.2,S2V,Heretics,8346,23.0,104413,16,Inferno
10554,10554,nmt,2342039,2020-06-17,15,5,2,2,2,18,-3,55,0,0.88,S2V,Heretics,8346,23.0,104413,16,Inferno
13094,13094,Vasili,2342039,2020-06-17,11,3,2,0,2,20,-9,53,1,0.69,S2V,Heretics,8346,23.0,104413,16,Inferno
19509,19509,dav1g,2342039,2020-06-17,4,3,11,5,11,18,-14,44,-1,0.6,S2V,Heretics,8346,23.0,104413,16,Inferno
9716,9716,kanarito,2342039,2020-06-17,6,4,2,2,2,18,-12,44,1,0.5,S2V,Heretics,8346,23.0,104413,16,Inferno
19512,19512,Nivera,2342039,2020-06-17,21,14,5,0,5,9,12,102,2,1.83,Heretics,Heretics,8346,19.0,104420,16,Vertigo
13497,13497,Lucky,2342039,2020-06-17,20,13,10,5,10,9,11,116,3,1.83,Heretics,Heretics,8346,19.0,104420,16,Vertigo
13138,13138,Maka,2342039,2020-06-17,19,11,6,2,6,7,12,94,0,1.63,Heretics,Heretics,8346,19.0,104420,16,Vertigo
9545,9545,xms,2342039,2020-06-17,17,6,3,3,3,11,6,78,2,1.33,Heretics,Heretics,8346,19.0,104420,16,Vertigo
4959,4959,kioShiMa,2342039,2020-06-17,8,6,7,0,7,10,-2,68,2,1.17,Heretics,Heretics,8346,19.0,104420,16,Vertigo
10554,10554,nmt,2342039,2020-06-17,12,7,3,0,3,15,-3,76,0,0.97,S2V,Heretics,8346,19.0,104420,16,Vertigo
13094,13094,Vasili,2342039,2020-06-17,11,6,1,1,1,17,-6,55,-1,0.58,S2V,Heretics,8346,19.0,104420,16,Vertigo
19509,19509,dav1g,2342039,2020-06-17,10,5,3,0,3,18,-8,62,-2,0.55,S2V,Heretics,8346,19.0,104420,16,Vertigo
10004,10004,enanoks,2342039,2020-06-17,8,1,4,2,4,18,-10,51,-2,0.43,S2V,Heretics,8346,19.0,104420,16,Vertigo
9716,9716,kanarito,2342039,2020-06-17,4,3,4,0,4,17,-13,54,-4,0.34,S2V,Heretics,8346,19.0,104420,16,Vertigo
9766,9766,hampus,2342083,2020-06-17,18,9,4,1,4,12,6,94,0,1.33,NiP,NiP,4411,22.0,104421,16,Mirage
7443,7443,twist,2342083,2020-06-17,17,4,5,3,5,9,8,74,1,1.3,NiP,NiP,4411,22.0,104421,16,Mirage
13670,13670,nawwk,2342083,2020-06-17,15,7,5,2,5,11,4,65,1,1.17,NiP,NiP,4411,22.0,104421,16,Mirage
9278,9278,REZ,2342083,2020-06-17,16,6,5,1,5,13,3,84,-3,1.14,NiP,NiP,4411,22.0,104421,16,Mirage
14218,14218,Plopski,2342083,2020-06-17,15,2,5,0,5,11,4,69,-1,1.11,NiP,NiP,4411,22.0,104421,16,Mirage
9816,9816,Aleksib,2342083,2020-06-17,14,5,2,0,2,17,-3,70,0,0.99,OG,NiP,4411,22.0,104421,16,Mirage
7168,7168,NBK-,2342083,2020-06-17,15,7,2,0,2,18,-3,65,2,0.97,OG,NiP,4411,22.0,104421,16,Mirage
10449,10449,ISSAA,2342083,2020-06-17,12,7,3,0,3,14,-2,52,0,0.91,OG,NiP,4411,22.0,104421,16,Mirage
9031,9031,valde,2342083,2020-06-17,9,7,5,3,5,17,-8,63,-1,0.77,OG,NiP,4411,22.0,104421,16,Mirage
10981,10981,mantuu,2342083,2020-06-17,6,0,2,0,2,15,-9,49,1,0.59,OG,NiP,4411,22.0,104421,16,Mirage
9278,9278,REZ,2342083,2020-06-17,16,6,11,0,11,13,3,99,-1,1.52,NiP,NiP,4411,22.0,104411,16,Overpass
13670,13670,nawwk,2342083,2020-06-17,20,15,3,0,3,9,11,78,-1,1.44,NiP,NiP,4411,22.0,104411,16,Overpass
7443,7443,twist,2342083,2020-06-17,18,8,3,0,3,12,6,84,1,1.32,NiP,NiP,4411,22.0,104411,16,Overpass
14218,14218,Plopski,2342083,2020-06-17,16,6,3,1,3,12,4,68,-1,1.16,NiP,NiP,4411,22.0,104411,16,Overpass
9766,9766,hampus,2342083,2020-06-17,11,4,6,1,6,17,-6,69,-2,0.93,NiP,NiP,4411,22.0,104411,16,Overpass
10981,10981,mantuu,2342083,2020-06-17,19,7,2,0,2,15,4,77,3,1.18,OG,NiP,4411,22.0,104411,16,Overpass
9031,9031,valde,2342083,2020-06-17,14,8,5,0,5,17,-3,78,4,1.03,OG,NiP,4411,22.0,104411,16,Overpass
9816,9816,Aleksib,2342083,2020-06-17,12,7,3,1,3,16,-4,60,2,0.87,OG,NiP,4411,22.0,104411,16,Overpass
7168,7168,NBK-,2342083,2020-06-17,11,6,6,0,6,19,-8,72,-3,0.72,OG,NiP,4411,22.0,104411,16,Overpass
10449,10449,ISSAA,2342083,2020-06-17,6,4,3,0,3,16,-10,32,-3,0.47,OG,NiP,4411,22.0,104411,16,Overpass
9278,9278,REZ,2342083,2020-06-17,16,6,11,0,11,13,3,99,-1,1.52,NiP,NiP,4411,22.0,104411,16,Overpass
13670,13670,nawwk,2342083,2020-06-17,20,15,3,0,3,9,11,78,-1,1.44,NiP,NiP,4411,22.0,104411,16,Overpass
7443,7443,twist,2342083,2020-06-17,18,8,3,0,3,12,6,84,1,1.32,NiP,NiP,4411,22.0,104411,16,Overpass
14218,14218,Plopski,2342083,2020-06-17,16,6,3,1,3,12,4,68,-1,1.16,NiP,NiP,4411,22.0,104411,16,Overpass
9766,9766,hampus,2342083,2020-06-17,11,4,6,1,6,17,-6,69,-2,0.93,NiP,NiP,4411,22.0,104411,16,Overpass
10981,10981,mantuu,2342083,2020-06-17,19,7,2,0,2,15,4,77,3,1.18,OG,NiP,4411,22.0,104411,16,Overpass
9031,9031,valde,2342083,2020-06-17,14,8,5,0,5,17,-3,78,4,1.03,OG,NiP,4411,22.0,104411,16,Overpass
9816,9816,Aleksib,2342083,2020-06-17,12,7,3,1,3,16,-4,60,2,0.87,OG,NiP,4411,22.0,104411,16,Overpass
7168,7168,NBK-,2342083,2020-06-17,11,6,6,0,6,19,-8,72,-3,0.72,OG,NiP,4411,22.0,104411,16,Overpass
10449,10449,ISSAA,2342083,2020-06-17,6,4,3,0,3,16,-10,32,-3,0.47,OG,NiP,4411,22.0,104411,16,Overpass
9766,9766,hampus,2342083,2020-06-17,18,9,4,1,4,12,6,94,0,1.33,NiP,NiP,4411,22.0,104421,16,Mirage
7443,7443,twist,2342083,2020-06-17,17,4,5,3,5,9,8,74,1,1.3,NiP,NiP,4411,22.0,104421,16,Mirage
13670,13670,nawwk,2342083,2020-06-17,15,7,5,2,5,11,4,65,1,1.17,NiP,NiP,4411,22.0,104421,16,Mirage
9278,9278,REZ,2342083,2020-06-17,16,6,5,1,5,13,3,84,-3,1.14,NiP,NiP,4411,22.0,104421,16,Mirage
14218,14218,Plopski,2342083,2020-06-17,15,2,5,0,5,11,4,69,-1,1.11,NiP,NiP,4411,22.0,104421,16,Mirage
9816,9816,Aleksib,2342083,2020-06-17,14,5,2,0,2,17,-3,70,0,0.99,OG,NiP,4411,22.0,104421,16,Mirage
7168,7168,NBK-,2342083,2020-06-17,15,7,2,0,2,18,-3,65,2,0.97,OG,NiP,4411,22.0,104421,16,Mirage
10449,10449,ISSAA,2342083,2020-06-17,12,7,3,0,3,14,-2,52,0,0.91,OG,NiP,4411,22.0,104421,16,Mirage
9031,9031,valde,2342083,2020-06-17,9,7,5,3,5,17,-8,63,-1,0.77,OG,NiP,4411,22.0,104421,16,Mirage
10981,10981,mantuu,2342083,2020-06-17,6,0,2,0,2,15,-9,49,1,0.59,OG,NiP,4411,22.0,104421,16,Mirage
11995,11995,TMB,2342116,2020-06-17,24,2,2,1,2,13,11,94,8,1.69,AGF,AGF,8704,25.0,104424,16,Train
8871,8871,Lukki,2342116,2020-06-17,23,12,8,1,8,14,9,89,1,1.36,AGF,AGF,8704,25.0,104424,16,Train
11258,11258,fr0slev,2342116,2020-06-17,19,7,6,1,6,12,7,83,0,1.27,AGF,AGF,8704,25.0,104424,16,Train
11996,11996,Daffu,2342116,2020-06-17,16,5,4,0,4,15,1,65,1,1.13,AGF,AGF,8704,25.0,104424,16,Train
8422,8422,netrick,2342116,2020-06-17,12,4,2,0,2,12,0,56,1,0.96,AGF,AGF,8704,25.0,104424,16,Train
16731,16731,IceBerg,2342116,2020-06-17,23,11,1,0,1,18,5,95,-2,1.26,Ambush,AGF,8704,25.0,104424,16,Train
8848,8848,Ryxxo,2342116,2020-06-17,12,0,2,1,2,16,-4,40,0,0.74,Ambush,AGF,8704,25.0,104424,16,Train
11913,11913,zeq,2342116,2020-06-17,13,9,4,0,4,21,-8,68,-2,0.72,Ambush,AGF,8704,25.0,104424,16,Train
7463,7463,Inzta,2342116,2020-06-17,9,6,2,0,2,18,-9,46,-4,0.63,Ambush,AGF,8704,25.0,104424,16,Train
15407,15407,Typos,2342116,2020-06-17,9,3,3,1,3,21,-12,52,-3,0.53,Ambush,AGF,8704,25.0,104424,16,Train
11995,11995,TMB,2342116,2020-06-17,19,7,0,0,0,15,4,85,1,1.12,AGF,Ambush,7674,21.0,104410,16,Overpass
8871,8871,Lukki,2342116,2020-06-17,15,8,4,0,4,17,-2,94,3,1.07,AGF,Ambush,7674,21.0,104410,16,Overpass
11258,11258,fr0slev,2342116,2020-06-17,11,4,6,1,6,11,0,58,0,1.02,AGF,Ambush,7674,21.0,104410,16,Overpass
8422,8422,netrick,2342116,2020-06-17,8,2,4,3,4,19,-11,51,0,0.45,AGF,Ambush,7674,21.0,104410,16,Overpass
11996,11996,Daffu,2342116,2020-06-17,6,6,1,0,1,19,-13,47,-2,0.44,AGF,Ambush,7674,21.0,104410,16,Overpass
7463,7463,Inzta,2342116,2020-06-17,20,6,7,3,7,12,8,104,-1,1.52,Ambush,Ambush,7674,21.0,104410,16,Overpass
8848,8848,Ryxxo,2342116,2020-06-17,18,5,1,0,1,10,8,86,3,1.5,Ambush,Ambush,7674,21.0,104410,16,Overpass
15407,15407,Typos,2342116,2020-06-17,20,11,2,1,2,12,8,93,-2,1.45,Ambush,Ambush,7674,21.0,104410,16,Overpass
16731,16731,IceBerg,2342116,2020-06-17,14,7,2,0,2,12,2,72,-1,1.27,Ambush,Ambush,7674,21.0,104410,16,Overpass
11913,11913,zeq,2342116,2020-06-17,9,3,3,0,3,14,-5,54,-2,0.93,Ambush,Ambush,7674,21.0,104410,16,Overpass
11996,11996,Daffu,2342116,2020-06-17,21,13,4,0,4,12,9,93,0,1.44,AGF,AGF,8704,25.0,104418,16,Dust2
11995,11995,TMB,2342116,2020-06-17,20,6,3,2,3,12,8,68,2,1.24,AGF,AGF,8704,25.0,104418,16,Dust2
8871,8871,Lukki,2342116,2020-06-17,14,9,7,3,7,14,0,70,0,1.06,AGF,AGF,8704,25.0,104418,16,Dust2
8422,8422,netrick,2342116,2020-06-17,16,9,5,4,5,15,1,77,0,1.02,AGF,AGF,8704,25.0,104418,16,Dust2
11258,11258,fr0slev,2342116,2020-06-17,11,4,5,2,5,19,-8,49,1,0.7,AGF,AGF,8704,25.0,104418,16,Dust2
7463,7463,Inzta,2342116,2020-06-17,17,10,6,1,6,15,2,79,4,1.17,Ambush,AGF,8704,25.0,104418,16,Dust2
8848,8848,Ryxxo,2342116,2020-06-17,20,5,2,1,2,16,4,85,0,1.12,Ambush,AGF,8704,25.0,104418,16,Dust2
11913,11913,zeq,2342116,2020-06-17,12,6,4,1,4,15,-3,64,1,0.89,Ambush,AGF,8704,25.0,104418,16,Dust2
15407,15407,Typos,2342116,2020-06-17,14,7,1,0,1,18,-4,55,-5,0.78,Ambush,AGF,8704,25.0,104418,16,Dust2
16731,16731,IceBerg,2342116,2020-06-17,9,7,1,0,1,18,-9,45,-3,0.56,Ambush,AGF,8704,25.0,104418,16,Dust2
11996,11996,Daffu,2342116,2020-06-17,21,13,4,0,4,12,9,93,0,1.44,AGF,AGF,8704,25.0,104418,16,Dust2
11995,11995,TMB,2342116,2020-06-17,20,6,3,2,3,12,8,68,2,1.24,AGF,AGF,8704,25.0,104418,16,Dust2
8871,8871,Lukki,2342116,2020-06-17,14,9,7,3,7,14,0,70,0,1.06,AGF,AGF,8704,25.0,104418,16,Dust2
8422,8422,netrick,2342116,2020-06-17,16,9,5,4,5,15,1,77,0,1.02,AGF,AGF,8704,25.0,104418,16,Dust2
11258,11258,fr0slev,2342116,2020-06-17,11,4,5,2,5,19,-8,49,1,0.7,AGF,AGF,8704,25.0,104418,16,Dust2
7463,7463,Inzta,2342116,2020-06-17,17,10,6,1,6,15,2,79,4,1.17,Ambush,AGF,8704,25.0,104418,16,Dust2
8848,8848,Ryxxo,2342116,2020-06-17,20,5,2,1,2,16,4,85,0,1.12,Ambush,AGF,8704,25.0,104418,16,Dust2
11913,11913,zeq,2342116,2020-06-17,12,6,4,1,4,15,-3,64,1,0.89,Ambush,AGF,8704,25.0,104418,16,Dust2
15407,15407,Typos,2342116,2020-06-17,14,7,1,0,1,18,-4,55,-5,0.78,Ambush,AGF,8704,25.0,104418,16,Dust2
16731,16731,IceBerg,2342116,2020-06-17,9,7,1,0,1,18,-9,45,-3,0.56,Ambush,AGF,8704,25.0,104418,16,Dust2
11995,11995,TMB,2342116,2020-06-17,19,7,0,0,0,15,4,85,1,1.12,AGF,Ambush,7674,21.0,104410,16,Overpass
8871,8871,Lukki,2342116,2020-06-17,15,8,4,0,4,17,-2,94,3,1.07,AGF,Ambush,7674,21.0,104410,16,Overpass
11258,11258,fr0slev,2342116,2020-06-17,11,4,6,1,6,11,0,58,0,1.02,AGF,Ambush,7674,21.0,104410,16,Overpass
8422,8422,netrick,2342116,2020-06-17,8,2,4,3,4,19,-11,51,0,0.45,AGF,Ambush,7674,21.0,104410,16,Overpass
11996,11996,Daffu,2342116,2020-06-17,6,6,1,0,1,19,-13,47,-2,0.44,AGF,Ambush,7674,21.0,104410,16,Overpass
7463,7463,Inzta,2342116,2020-06-17,20,6,7,3,7,12,8,104,-1,1.52,Ambush,Ambush,7674,21.0,104410,16,Overpass
8848,8848,Ryxxo,2342116,2020-06-17,18,5,1,0,1,10,8,86,3,1.5,Ambush,Ambush,7674,21.0,104410,16,Overpass
15407,15407,Typos,2342116,2020-06-17,20,11,2,1,2,12,8,93,-2,1.45,Ambush,Ambush,7674,21.0,104410,16,Overpass
16731,16731,IceBerg,2342116,2020-06-17,14,7,2,0,2,12,2,72,-1,1.27,Ambush,Ambush,7674,21.0,104410,16,Overpass
11913,11913,zeq,2342116,2020-06-17,9,3,3,0,3,14,-5,54,-2,0.93,Ambush,Ambush,7674,21.0,104410,16,Overpass
11995,11995,TMB,2342116,2020-06-17,24,2,2,1,2,13,11,94,8,1.69,AGF,AGF,8704,25.0,104424,16,Train
8871,8871,Lukki,2342116,2020-06-17,23,12,8,1,8,14,9,89,1,1.36,AGF,AGF,8704,25.0,104424,16,Train
11258,11258,fr0slev,2342116,2020-06-17,19,7,6,1,6,12,7,83,0,1.27,AGF,AGF,8704,25.0,104424,16,Train
11996,11996,Daffu,2342116,2020-06-17,16,5,4,0,4,15,1,65,1,1.13,AGF,AGF,8704,25.0,104424,16,Train
8422,8422,netrick,2342116,2020-06-17,12,4,2,0,2,12,0,56,1,0.96,AGF,AGF,8704,25.0,104424,16,Train
16731,16731,IceBerg,2342116,2020-06-17,23,11,1,0,1,18,5,95,-2,1.26,Ambush,AGF,8704,25.0,104424,16,Train
8848,8848,Ryxxo,2342116,2020-06-17,12,0,2,1,2,16,-4,40,0,0.74,Ambush,AGF,8704,25.0,104424,16,Train
11913,11913,zeq,2342116,2020-06-17,13,9,4,0,4,21,-8,68,-2,0.72,Ambush,AGF,8704,25.0,104424,16,Train
7463,7463,Inzta,2342116,2020-06-17,9,6,2,0,2,18,-9,46,-4,0.63,Ambush,AGF,8704,25.0,104424,16,Train
15407,15407,Typos,2342116,2020-06-17,9,3,3,1,3,21,-12,52,-3,0.53,Ambush,AGF,8704,25.0,104424,16,Train
11995,11995,TMB,2342116,2020-06-17,19,7,0,0,0,15,4,85,1,1.12,AGF,Ambush,7674,21.0,104410,16,Overpass
8871,8871,Lukki,2342116,2020-06-17,15,8,4,0,4,17,-2,94,3,1.07,AGF,Ambush,7674,21.0,104410,16,Overpass
11258,11258,fr0slev,2342116,2020-06-17,11,4,6,1,6,11,0,58,0,1.02,AGF,Ambush,7674,21.0,104410,16,Overpass
8422,8422,netrick,2342116,2020-06-17,8,2,4,3,4,19,-11,51,0,0.45,AGF,Ambush,7674,21.0,104410,16,Overpass
11996,11996,Daffu,2342116,2020-06-17,6,6,1,0,1,19,-13,47,-2,0.44,AGF,Ambush,7674,21.0,104410,16,Overpass
7463,7463,Inzta,2342116,2020-06-17,20,6,7,3,7,12,8,104,-1,1.52,Ambush,Ambush,7674,21.0,104410,16,Overpass
8848,8848,Ryxxo,2342116,2020-06-17,18,5,1,0,1,10,8,86,3,1.5,Ambush,Ambush,7674,21.0,104410,16,Overpass
15407,15407,Typos,2342116,2020-06-17,20,11,2,1,2,12,8,93,-2,1.45,Ambush,Ambush,7674,21.0,104410,16,Overpass
16731,16731,IceBerg,2342116,2020-06-17,14,7,2,0,2,12,2,72,-1,1.27,Ambush,Ambush,7674,21.0,104410,16,Overpass
11913,11913,zeq,2342116,2020-06-17,9,3,3,0,3,14,-5,54,-2,0.93,Ambush,Ambush,7674,21.0,104410,16,Overpass
11996,11996,Daffu,2342116,2020-06-17,21,13,4,0,4,12,9,93,0,1.44,AGF,AGF,8704,25.0,104418,16,Dust2
11995,11995,TMB,2342116,2020-06-17,20,6,3,2,3,12,8,68,2,1.24,AGF,AGF,8704,25.0,104418,16,Dust2
8871,8871,Lukki,2342116,2020-06-17,14,9,7,3,7,14,0,70,0,1.06,AGF,AGF,8704,25.0,104418,16,Dust2
8422,8422,netrick,2342116,2020-06-17,16,9,5,4,5,15,1,77,0,1.02,AGF,AGF,8704,25.0,104418,16,Dust2
11258,11258,fr0slev,2342116,2020-06-17,11,4,5,2,5,19,-8,49,1,0.7,AGF,AGF,8704,25.0,104418,16,Dust2
7463,7463,Inzta,2342116,2020-06-17,17,10,6,1,6,15,2,79,4,1.17,Ambush,AGF,8704,25.0,104418,16,Dust2
8848,8848,Ryxxo,2342116,2020-06-17,20,5,2,1,2,16,4,85,0,1.12,Ambush,AGF,8704,25.0,104418,16,Dust2
